Account,Posting Account,Value Date,Cusip,Security Description,Symbol,Sedol,ISIN,Currency,Country,Bal Type,Type,Temp,Shares,Collateral Price,Collateral Value,Base Rate,Gross Rebate,Stock Loan Fee,Stock Loan Cost,Net Rebate Rate,Net Rebate ,Net Fee ,Net Borrow Cost,Closing Price,Base Collateral Price,Base Collateral Value,Base Gross Rebate,Base Stock Loan Cost,Base Net Rebate,Base Net Borrow Cost,Account Type,RIC,Total Base Stock Loan Cost,Total Base Net Rebate,Total Base Net Borrow Cost
038RAE1J4,038CAESR0,28-Aug-22,609839105,MONOLITHIC POWER,MPWR,B01Z7J1,US6098391054,USD,USA,SD,S,C,11,476.62,5242.82,2.33,0.34,-0.275,-0.04,2.055,0.3,0,0,476.62,476.62,5242.82,0.34,-0.04,0.3,0,SHORT,MPWR.O,-0.48,3.77,0
038RAE1J4,038CAESR0,29-Aug-22,609839105,MONOLITHIC POWER,MPWR,B01Z7J1,US6098391054,USD,USA,SD,S,C,11,461.76,5079.36,2.33,0.33,-0.275,-0.04,2.055,0.29,0,0,461.76,461.76,5079.36,0.33,-0.04,0.29,0,SHORT,MPWR.O,-0.52,4.06,0
038RAE1J4,038CAESR0,30-Aug-22,609839105,MONOLITHIC POWER,MPWR,B01Z7J1,US6098391054,USD,USA,SD,S,C,11,463.17,5094.87,2.33,0.33,-0.275,-0.04,2.055,0.29,0,0,463.17,463.17,5094.87,0.33,-0.04,0.29,0,SHORT,MPWR.O,-0.56,4.35,0
038RAE1J4,038CAESR0,31-Aug-22,609839105,MONOLITHIC POWER,MPWR,B01Z7J1,US6098391054,USD,USA,SD,S,C,102,453.18,46224.36,2.33,2.99,-0.275,-0.35,2.055,2.64,0,0,453.18,453.18,46224.36,2.99,-0.35,2.64,0,SHORT,MPWR.O,-0.91,6.99,0
038RAE1J4,038CAESR0,23-Aug-22,624756102,MUELLER INDS,MLI,2609717,US6247561029,USD,USA,SD,S,C,355,67.58,23990.9,2.33,1.55,-0.275,-0.18,2.055,1.37,0,0,67.58,67.58,23990.9,1.55,-0.18,1.37,0,SHORT,MLI.N,-0.18,1.37,0
038RAE1J4,038CAESR0,24-Aug-22,624756102,MUELLER INDS,MLI,2609717,US6247561029,USD,USA,SD,S,C,355,66.41,23575.55,2.33,1.53,-0.275,-0.18,2.055,1.35,0,0,66.41,66.41,23575.55,1.53,-0.18,1.35,0,SHORT,MLI.N,-0.36,2.72,0
038RAE1J4,038CAESR0,25-Aug-22,624756102,MUELLER INDS,MLI,2609717,US6247561029,USD,USA,SD,S,C,355,67.43,23937.65,2.33,1.55,-0.275,-0.18,2.055,1.37,0,0,67.43,67.43,23937.65,1.55,-0.18,1.37,0,SHORT,MLI.N,-0.54,4.09,0
038RAE1J4,038CAESR0,26-Aug-22,624756102,MUELLER INDS,MLI,2609717,US6247561029,USD,USA,SD,S,C,355,65.37,23206.35,2.33,1.5,-0.275,-0.18,2.055,1.32,0,0,65.37,65.37,23206.35,1.5,-0.18,1.32,0,SHORT,MLI.N,-0.72,5.41,0
038RAE1J4,038CAESR0,27-Aug-22,624756102,MUELLER INDS,MLI,2609717,US6247561029,USD,USA,SD,S,C,355,65.37,23206.35,2.33,1.5,-0.275,-0.18,2.055,1.32,0,0,65.37,65.37,23206.35,1.5,-0.18,1.32,0,SHORT,MLI.N,-0.9,6.73,0
038RAE1J4,038CAESR0,28-Aug-22,624756102,MUELLER INDS,MLI,2609717,US6247561029,USD,USA,SD,S,C,355,65.37,23206.35,2.33,1.5,-0.275,-0.18,2.055,1.32,0,0,65.37,65.37,23206.35,1.5,-0.18,1.32,0,SHORT,MLI.N,-1.08,8.05,0
038RAE1J4,038CAESR0,29-Aug-22,624756102,MUELLER INDS,MLI,2609717,US6247561029,USD,USA,SD,S,C,355,65.67,23312.85,2.33,1.51,-0.275,-0.18,2.055,1.33,0,0,65.67,65.67,23312.85,1.51,-0.18,1.33,0,SHORT,MLI.N,-1.26,9.38,0
038RAE1J4,038CAESR0,30-Aug-22,624756102,MUELLER INDS,MLI,2609717,US6247561029,USD,USA,SD,S,C,355,63.82,22656.1,2.33,1.47,-0.275,-0.17,2.055,1.29,0,0,63.82,63.82,22656.1,1.47,-0.17,1.29,0,SHORT,MLI.N,-1.43,10.67,0
038RAE1J4,038CAESR0,31-Aug-22,624756102,MUELLER INDS,MLI,2609717,US6247561029,USD,USA,SD,S,C,355,63.17,22425.35,2.33,1.45,-0.275,-0.17,2.055,1.28,0,0,63.17,63.17,22425.35,1.45,-0.17,1.28,0,SHORT,MLI.N,-1.6,11.95,0
038RAE1J4,038CAESR0,1-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,31140,12.26,381776.4,2.32,24.6,-0.275,-2.92,2.045,21.69,0,0,12.26,12.26,381776.4,24.6,-2.92,21.69,0,SHORT,LASR.O,-2.92,21.69,0
038RAE1J4,038CAESR0,2-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,31140,12.37,385201.8,2.33,24.93,-0.275,-2.94,2.055,21.99,0,0,12.37,12.37,385201.8,24.93,-2.94,21.99,0,SHORT,LASR.O,-5.86,43.68,0
038RAE1J4,038CAESR0,3-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,36690,13.02,477703.8,2.33,30.92,-0.275,-3.65,2.055,27.27,0,0,13.02,13.02,477703.8,30.92,-3.65,27.27,0,SHORT,LASR.O,-9.51,70.95,0
038RAE1J4,038CAESR0,4-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,36690,13.08,479905.2,2.33,31.06,-0.275,-3.67,2.055,27.39,0,0,13.08,13.08,479905.2,31.06,-3.67,27.39,0,SHORT,LASR.O,-13.18,98.34,0
038RAE1J4,038CAESR0,5-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,36690,12.73,467063.7,2.33,30.23,-0.275,-3.57,2.055,26.66,0,0,12.73,12.73,467063.7,30.23,-3.57,26.66,0,SHORT,LASR.O,-16.75,125,0
038RAE1J4,038CAESR0,6-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,36690,12.73,467063.7,2.33,30.23,-0.275,-3.57,2.055,26.66,0,0,12.73,12.73,467063.7,30.23,-3.57,26.66,0,SHORT,LASR.O,-20.32,151.66,0
038RAE1J4,038CAESR0,7-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,36690,12.73,467063.7,2.33,30.23,-0.275,-3.57,2.055,26.66,0,0,12.73,12.73,467063.7,30.23,-3.57,26.66,0,SHORT,LASR.O,-23.89,178.32,0
038RAE1J4,038CAESR0,8-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,36690,12.72,466696.8,2.33,30.21,-0.275,-3.57,2.055,26.64,0,0,12.72,12.72,466696.8,30.21,-3.57,26.64,0,SHORT,LASR.O,-27.46,204.96,0
038RAE1J4,038CAESR0,9-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,36690,11.68,428539.2,2.33,27.74,-0.275,-3.27,2.055,24.46,0,0,11.68,11.68,428539.2,27.74,-3.27,24.46,0,SHORT,LASR.O,-30.73,229.42,0
038RAE1J4,038CAESR0,10-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,36690,12.89,472934.1,2.33,30.61,-0.275,-3.61,2.055,27,0,0,12.89,12.89,472934.1,30.61,-3.61,27,0,SHORT,LASR.O,-34.34,256.42,0
038RAE1J4,038CAESR0,11-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,36690,12.8,469632,2.33,30.4,-0.275,-3.59,2.055,26.81,0,0,12.8,12.8,469632,30.4,-3.59,26.81,0,SHORT,LASR.O,-37.93,283.23,0
038RAE1J4,038CAESR0,12-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,36690,13.22,485041.8,2.33,31.39,-0.275,-3.71,2.055,27.69,0,0,13.22,13.22,485041.8,31.39,-3.71,27.69,0,SHORT,LASR.O,-41.64,310.92,0
038RAE1J4,038CAESR0,13-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,36690,13.22,485041.8,2.33,31.39,-0.275,-3.71,2.055,27.69,0,0,13.22,13.22,485041.8,31.39,-3.71,27.69,0,SHORT,LASR.O,-45.35,338.61,0
038RAE1J4,038CAESR0,14-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,36690,13.22,485041.8,2.33,31.39,-0.275,-3.71,2.055,27.69,0,0,13.22,13.22,485041.8,31.39,-3.71,27.69,0,SHORT,LASR.O,-49.06,366.3,0
038RAE1J4,038CAESR0,15-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,36690,14.34,526134.6,2.33,34.05,-0.275,-4.02,2.055,30.03,0,0,14.34,14.34,526134.6,34.05,-4.02,30.03,0,SHORT,LASR.O,-53.08,396.33,0
038RAE1J4,038CAESR0,16-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,31418,14.11,443307.98,2.33,28.69,-0.275,-3.39,2.055,25.31,0,0,14.11,14.11,443307.98,28.69,-3.39,25.31,0,SHORT,LASR.O,-56.47,421.64,0
038RAE1J4,038CAESR0,17-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,31418,12.98,407805.64,2.33,26.39,-0.275,-3.12,2.055,23.28,0,0,12.98,12.98,407805.64,26.39,-3.12,23.28,0,SHORT,LASR.O,-59.59,444.92,0
038RAE1J4,038CAESR0,18-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,25109,13.3,333949.7,2.33,21.61,-0.275,-2.55,2.055,19.06,0,0,13.3,13.3,333949.7,21.61,-2.55,19.06,0,SHORT,LASR.O,-62.14,463.98,0
038RAE1J4,038CAESR0,19-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,25109,12.45,312607.05,2.33,20.23,-0.275,-2.39,2.055,17.84,0,0,12.45,12.45,312607.05,20.23,-2.39,17.84,0,SHORT,LASR.O,-64.53,481.82,0
038RAE1J4,038CAESR0,20-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,25109,12.45,312607.05,2.33,20.23,-0.275,-2.39,2.055,17.84,0,0,12.45,12.45,312607.05,20.23,-2.39,17.84,0,SHORT,LASR.O,-66.92,499.66,0
038RAE1J4,038CAESR0,21-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,25109,12.45,312607.05,2.33,20.23,-0.275,-2.39,2.055,17.84,0,0,12.45,12.45,312607.05,20.23,-2.39,17.84,0,SHORT,LASR.O,-69.31,517.5,0
038RAE1J4,038CAESR0,22-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,25109,11.88,298294.92,2.33,19.31,-0.275,-2.28,2.055,17.03,0,0,11.88,11.88,298294.92,19.31,-2.28,17.03,0,SHORT,LASR.O,-71.59,534.53,0
038RAE1J4,038CAESR0,23-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,25109,11.97,300554.73,2.33,19.45,-0.275,-2.3,2.055,17.16,0,0,11.97,11.97,300554.73,19.45,-2.3,17.16,0,SHORT,LASR.O,-73.89,551.69,0
038RAE1J4,038CAESR0,24-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,25109,12.74,319888.66,2.33,20.7,-0.275,-2.44,2.055,18.26,0,0,12.74,12.74,319888.66,20.7,-2.44,18.26,0,SHORT,LASR.O,-76.33,569.95,0
038RAE1J4,038CAESR0,25-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,25109,13.26,332945.34,2.33,21.55,-0.275,-2.54,2.055,19.01,0,0,13.26,13.26,332945.34,21.55,-2.54,19.01,0,SHORT,LASR.O,-78.87,588.96,0
038RAE1J4,038CAESR0,26-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,25109,12.73,319637.57,2.33,20.69,-0.275,-2.44,2.055,18.25,0,0,12.73,12.73,319637.57,20.69,-2.44,18.25,0,SHORT,LASR.O,-81.31,607.21,0
038RAE1J4,038CAESR0,27-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,25109,12.73,319637.57,2.33,20.69,-0.275,-2.44,2.055,18.25,0,0,12.73,12.73,319637.57,20.69,-2.44,18.25,0,SHORT,LASR.O,-83.75,625.46,0
038RAE1J4,038CAESR0,28-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,25109,12.73,319637.57,2.33,20.69,-0.275,-2.44,2.055,18.25,0,0,12.73,12.73,319637.57,20.69,-2.44,18.25,0,SHORT,LASR.O,-86.19,643.71,0
038RAE1J4,038CAESR0,29-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,21154,12.63,267175.02,2.33,17.29,-0.275,-2.04,2.055,15.25,0,0,12.63,12.63,267175.02,17.29,-2.04,15.25,0,SHORT,LASR.O,-88.23,658.96,0
038RAE1J4,038CAESR0,30-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,17058,12.68,216295.44,2.33,14,-0.275,-1.65,2.055,12.35,0,0,12.68,12.68,216295.44,14,-1.65,12.35,0,SHORT,LASR.O,-89.88,671.31,0
038RAE1J4,038CAESR0,31-Aug-22,65487K100,NLIGHT INC,LASR,BFZP4R9,US65487K1007,USD,USA,SD,S,C,17058,12.49,213054.42,2.33,13.79,-0.275,-1.63,2.055,12.16,0,0,12.49,12.49,213054.42,13.79,-1.63,12.16,0,SHORT,LASR.O,-91.51,683.47,0
038RAE1J4,038CAESR0,29-Aug-22,655664100,NORDSTROM,JWN,2641827,US6556641008,USD,USA,SD,S,C,3176,17.72,56278.72,2.33,3.64,-0.275,-0.43,2.055,3.21,0,0,17.72,17.72,56278.72,3.64,-0.43,3.21,0,SHORT,JWN.N,-0.43,3.21,0
038RAE1J4,038CAESR0,30-Aug-22,655664100,NORDSTROM,JWN,2641827,US6556641008,USD,USA,SD,S,C,3176,17.76,56405.76,2.33,3.65,-0.275,-0.43,2.055,3.22,0,0,17.76,17.76,56405.76,3.65,-0.43,3.22,0,SHORT,JWN.N,-0.86,6.43,0
038RAE1J4,038CAESR0,31-Aug-22,655664100,NORDSTROM,JWN,2641827,US6556641008,USD,USA,SD,S,C,3176,17.11,54341.36,2.33,3.52,-0.275,-0.42,2.055,3.1,0,0,17.11,17.11,54341.36,3.52,-0.42,3.1,0,SHORT,JWN.N,-1.28,9.53,0
038RAE1J4,038CAESR0,24-Aug-22,670002401,NOVAVAX,NVAX,BJDQXG4,US6700024010,USD,USA,SD,S,H,1231,37.07,45633.17,2.33,2.95,-0.58,-0.74,1.75,2.22,0,0,37.07,37.07,45633.17,2.95,-0.74,2.22,0,SHORT,NVAX.O,-0.74,2.22,0
038RAE1J4,038CAESR0,25-Aug-22,670002401,NOVAVAX,NVAX,BJDQXG4,US6700024010,USD,USA,SD,S,H,2504,37.25,93274,2.33,6.04,-0.58,-1.5,1.75,4.53,0,0,37.25,37.25,93274,6.04,-1.5,4.53,0,SHORT,NVAX.O,-2.24,6.75,0
038RAE1J4,038CAESR0,26-Aug-22,670002401,NOVAVAX,NVAX,BJDQXG4,US6700024010,USD,USA,SD,S,H,2504,35.2,88140.8,2.33,5.7,-0.58,-1.42,1.75,4.28,0,0,35.2,35.2,88140.8,5.7,-1.42,4.28,0,SHORT,NVAX.O,-3.66,11.03,0
038RAE1J4,038CAESR0,27-Aug-22,670002401,NOVAVAX,NVAX,BJDQXG4,US6700024010,USD,USA,SD,S,H,2504,35.2,88140.8,2.33,5.7,-0.58,-1.42,1.75,4.28,0,0,35.2,35.2,88140.8,5.7,-1.42,4.28,0,SHORT,NVAX.O,-5.08,15.31,0
038RAE1J4,038CAESR0,28-Aug-22,670002401,NOVAVAX,NVAX,BJDQXG4,US6700024010,USD,USA,SD,S,H,2504,35.2,88140.8,2.33,5.7,-0.58,-1.42,1.75,4.28,0,0,35.2,35.2,88140.8,5.7,-1.42,4.28,0,SHORT,NVAX.O,-6.5,19.59,0
038RAE1J4,038CAESR0,29-Aug-22,670002401,NOVAVAX,NVAX,BJDQXG4,US6700024010,USD,USA,SD,S,H,2504,36.27,90820.08,2.33,5.88,-0.58,-1.46,1.75,4.41,0,0,36.27,36.27,90820.08,5.88,-1.46,4.41,0,SHORT,NVAX.O,-7.96,24,0
038RAE1J4,038CAESR0,30-Aug-22,670002401,NOVAVAX,NVAX,BJDQXG4,US6700024010,USD,USA,SD,S,H,2504,35.22,88190.88,2.33,5.71,-0.58,-1.42,1.75,4.29,0,0,35.22,35.22,88190.88,5.71,-1.42,4.29,0,SHORT,NVAX.O,-9.38,28.29,0
038RAE1J4,038CAESR0,31-Aug-22,670002401,NOVAVAX,NVAX,BJDQXG4,US6700024010,USD,USA,SD,S,H,2504,33.04,82732.16,2.33,5.35,-0.58,-1.33,1.75,4.02,0,0,33.04,33.04,82732.16,5.35,-1.33,4.02,0,SHORT,NVAX.O,-10.71,32.31,0
038RAE1J4,038CAESR0,11-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,206,141.9,29231.4,2.33,1.89,-0.275,-0.22,2.055,1.67,0,0,141.9,141.9,29231.4,1.89,-0.22,1.67,0,SHORT,NUE.N,-0.22,1.67,0
038RAE1J4,038CAESR0,12-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,526,142.89,75160.14,2.33,4.86,-0.275,-0.57,2.055,4.29,0,0,142.89,142.89,75160.14,4.86,-0.57,4.29,0,SHORT,NUE.N,-0.79,5.96,0
038RAE1J4,038CAESR0,13-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,526,142.89,75160.14,2.33,4.86,-0.275,-0.57,2.055,4.29,0,0,142.89,142.89,75160.14,4.86,-0.57,4.29,0,SHORT,NUE.N,-1.36,10.25,0
038RAE1J4,038CAESR0,14-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,526,142.89,75160.14,2.33,4.86,-0.275,-0.57,2.055,4.29,0,0,142.89,142.89,75160.14,4.86,-0.57,4.29,0,SHORT,NUE.N,-1.93,14.54,0
038RAE1J4,038CAESR0,15-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,526,141.87,74623.62,2.33,4.83,-0.275,-0.57,2.055,4.26,0,0,141.87,141.87,74623.62,4.83,-0.57,4.26,0,SHORT,NUE.N,-2.5,18.8,0
038RAE1J4,038CAESR0,16-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1044,142.65,148926.6,2.33,9.64,-0.275,-1.14,2.055,8.5,0,0,142.65,142.65,148926.6,9.64,-1.14,8.5,0,SHORT,NUE.N,-3.64,27.3,0
038RAE1J4,038CAESR0,17-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1338,140.47,187948.86,2.33,12.16,-0.275,-1.44,2.055,10.73,0,0,140.47,140.47,187948.86,12.16,-1.44,10.73,0,SHORT,NUE.N,-5.08,38.03,0
038RAE1J4,038CAESR0,18-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1338,142.54,190718.52,2.33,12.34,-0.275,-1.46,2.055,10.89,0,0,142.54,142.54,190718.52,12.34,-1.46,10.89,0,SHORT,NUE.N,-6.54,48.92,0
038RAE1J4,038CAESR0,19-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1338,138.17,184871.46,2.33,11.97,-0.275,-1.41,2.055,10.55,0,0,138.17,138.17,184871.46,11.97,-1.41,10.55,0,SHORT,NUE.N,-7.95,59.47,0
038RAE1J4,038CAESR0,20-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1338,138.17,184871.46,2.33,11.97,-0.275,-1.41,2.055,10.55,0,0,138.17,138.17,184871.46,11.97,-1.41,10.55,0,SHORT,NUE.N,-9.36,70.02,0
038RAE1J4,038CAESR0,21-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1338,138.17,184871.46,2.33,11.97,-0.275,-1.41,2.055,10.55,0,0,138.17,138.17,184871.46,11.97,-1.41,10.55,0,SHORT,NUE.N,-10.77,80.57,0
038RAE1J4,038CAESR0,22-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1338,135.41,181178.58,2.33,11.73,-0.275,-1.38,2.055,10.34,0,0,135.41,135.41,181178.58,11.73,-1.38,10.34,0,SHORT,NUE.N,-12.15,90.91,0
038RAE1J4,038CAESR0,23-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1338,137.46,183921.48,2.33,11.9,-0.275,-1.4,2.055,10.5,0,0,137.46,137.46,183921.48,11.9,-1.4,10.5,0,SHORT,NUE.N,-13.55,101.41,0
038RAE1J4,038CAESR0,24-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1637,138.13,226118.81,2.33,14.63,-0.275,-1.73,2.055,12.91,0,0,138.13,138.13,226118.81,14.63,-1.73,12.91,0,SHORT,NUE.N,-15.28,114.32,0
038RAE1J4,038CAESR0,25-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1637,144.21,236071.77,2.33,15.28,-0.275,-1.8,2.055,13.48,0,0,144.21,144.21,236071.77,15.28,-1.8,13.48,0,SHORT,NUE.N,-17.08,127.8,0
038RAE1J4,038CAESR0,26-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1637,140.51,230014.87,2.33,14.89,-0.275,-1.76,2.055,13.13,0,0,140.51,140.51,230014.87,14.89,-1.76,13.13,0,SHORT,NUE.N,-18.84,140.93,0
038RAE1J4,038CAESR0,27-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1637,140.51,230014.87,2.33,14.89,-0.275,-1.76,2.055,13.13,0,0,140.51,140.51,230014.87,14.89,-1.76,13.13,0,SHORT,NUE.N,-20.6,154.06,0
038RAE1J4,038CAESR0,28-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1637,140.51,230014.87,2.33,14.89,-0.275,-1.76,2.055,13.13,0,0,140.51,140.51,230014.87,14.89,-1.76,13.13,0,SHORT,NUE.N,-22.36,167.19,0
038RAE1J4,038CAESR0,29-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1294,139.56,180590.64,2.33,11.69,-0.275,-1.38,2.055,10.31,0,0,139.56,139.56,180590.64,11.69,-1.38,10.31,0,SHORT,NUE.N,-23.74,177.5,0
038RAE1J4,038CAESR0,30-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1294,135.2,174948.8,2.33,11.32,-0.275,-1.34,2.055,9.99,0,0,135.2,135.2,174948.8,11.32,-1.34,9.99,0,SHORT,NUE.N,-25.08,187.49,0
038RAE1J4,038CAESR0,31-Aug-22,670346105,NUCOR CORP,NUE,2651086,US6703461052,USD,USA,SD,S,C,1294,132.94,172024.36,2.33,11.13,-0.275,-1.31,2.055,9.82,0,0,132.94,132.94,172024.36,11.13,-1.31,9.82,0,SHORT,NUE.N,-26.39,197.31,0
038RAE1J4,038CAESR0,30-Aug-22,67066G104,NVIDIA CORP,NVDA,2379504,US67066G1040,USD,USA,SD,S,C,56,154.68,8662.08,2.33,0.56,-0.275,-0.07,2.055,0.49,0,0,154.68,154.68,8662.08,0.56,-0.07,0.49,0,SHORT,NVDA.O,-0.07,0.49,0
038RAE1J4,038CAESR0,31-Aug-22,67066G104,NVIDIA CORP,NVDA,2379504,US67066G1040,USD,USA,SD,S,C,529,150.94,79847.26,2.33,5.17,-0.275,-0.61,2.055,4.56,0,0,150.94,150.94,79847.26,5.17,-0.61,4.56,0,SHORT,NVDA.O,-0.68,5.05,0
038RAE1J4,038CAESR0,24-Aug-22,683712103,OPENDOOR TECHNOLOGIE S INC,OPEN,BL96T19,US6837121036,USD,USA,SD,S,C,39158,4.8,187958.4,2.33,12.17,-0.275,-1.44,2.055,10.73,0,0,4.62,4.8,187958.4,12.17,-1.44,10.73,0,SHORT,OPEN.O,-1.44,10.73,0
038RAE1J4,038CAESR0,25-Aug-22,683712103,OPENDOOR TECHNOLOGIE S INC,OPEN,BL96T19,US6837121036,USD,USA,SD,S,C,39158,4.8,187958.4,2.33,12.17,-0.275,-1.44,2.055,10.73,0,0,4.81,4.8,187958.4,12.17,-1.44,10.73,0,SHORT,OPEN.O,-2.88,21.46,0
038RAE1J4,038CAESR0,26-Aug-22,683712103,OPENDOOR TECHNOLOGIE S INC,OPEN,BL96T19,US6837121036,USD,USA,SD,S,C,48260,4.61,222478.6,2.33,14.4,-0.275,-1.7,2.055,12.7,0,0,4.61,4.61,222478.6,14.4,-1.7,12.7,0,SHORT,OPEN.O,-4.58,34.16,0
038RAE1J4,038CAESR0,27-Aug-22,683712103,OPENDOOR TECHNOLOGIE S INC,OPEN,BL96T19,US6837121036,USD,USA,SD,S,C,48260,4.61,222478.6,2.33,14.4,-0.275,-1.7,2.055,12.7,0,0,4.61,4.61,222478.6,14.4,-1.7,12.7,0,SHORT,OPEN.O,-6.28,46.86,0
038RAE1J4,038CAESR0,28-Aug-22,683712103,OPENDOOR TECHNOLOGIE S INC,OPEN,BL96T19,US6837121036,USD,USA,SD,S,C,48260,4.61,222478.6,2.33,14.4,-0.275,-1.7,2.055,12.7,0,0,4.61,4.61,222478.6,14.4,-1.7,12.7,0,SHORT,OPEN.O,-7.98,59.56,0
038RAE1J4,038CAESR0,29-Aug-22,683712103,OPENDOOR TECHNOLOGIE S INC,OPEN,BL96T19,US6837121036,USD,USA,SD,S,C,59754,4.49,268295.46,2.33,17.36,-0.275,-2.05,2.055,15.32,0,0,4.49,4.49,268295.46,17.36,-2.05,15.32,0,SHORT,OPEN.O,-10.03,74.88,0
038RAE1J4,038CAESR0,30-Aug-22,683712103,OPENDOOR TECHNOLOGIE S INC,OPEN,BL96T19,US6837121036,USD,USA,SD,S,C,70896,4.46,316196.16,2.33,20.46,-0.275,-2.42,2.055,18.05,0,0,4.46,4.46,316196.16,20.46,-2.42,18.05,0,SHORT,OPEN.O,-12.45,92.93,0
038RAE1J4,038CAESR0,31-Aug-22,683712103,OPENDOOR TECHNOLOGIE S INC,OPEN,BL96T19,US6837121036,USD,USA,SD,S,C,70896,4.84,343136.64,2.33,22.21,-0.275,-2.62,2.055,19.59,0,0,4.33,4.84,343136.64,22.21,-2.62,19.59,0,SHORT,OPEN.O,-15.07,112.52,0
